0	ถึง	VV	RPRE	B_CLS	B_SENT	N	-
1	คิว	NN	NCMN	I_CLS	I_SENT	N	-
2	ร้อง	VV	NCMN	I_CLS	I_SENT	N	-
3	ยุบ	VV	VACT	I_CLS	I_SENT	N	-
4	ชาติไทย	NN	NCMN	I_CLS	I_SENT	N	-
5	-	PU	PUNC	I_CLS	I_SENT	N	-
6	มหาชน	NN	NCMN	I_CLS	I_SENT	N	-
7	ข้อหา	NN	NCMN	I_CLS	I_SENT	N	-
8	เดียว	NU	DIAC	I_CLS	I_SENT	N	-
9	กับ	PS	RPRE	I_CLS	I_SENT	N	-
10	ประชาธิปัตย์	NN	NCMN	E_CLS	I_SENT	N	-

11	ถึง	VV	RPRE	B_CLS	B_SENT	N	-
12	คิว	NN	NCMN	I_CLS	I_SENT	N	-
13	แล้ว	AX	JSBR	I_CLS	I_SENT	N	-
14	ร้องเรียน	VV	VACT	E_CLS	I_SENT	N	-
15	ให้	CC	JSBR	B_CLS	I_SENT	N	-
16	ยุบ	VV	VACT	I_CLS	I_SENT	N	-
17	พรรค	NN	NCMN	I_CLS	I_SENT	N	-
18	ชาติไทย	NN	NCMN	I_CLS	I_SENT	N	-
19	มหาชน	NN	NCMN	I_CLS	I_SENT	N	-
20	ข้อหา	NN	NCMN	I_CLS	I_SENT	N	-
21	เดียว	NU	DIAC	I_CLS	I_SENT	N	-
22	กับ	PS	RPRE	I_CLS	I_SENT	N	-
23	พรรค	NN	NCMN	I_CLS	I_SENT	N	-
24	ประชาธิปัตย์	NN	NCMN	E_CLS	I_SENT	N	-
25	ทั้ง	CC	JCRG	B_CLS	I_SENT	N	-
26	การ	FX	FIXN	I_CLS	I_SENT	N	-
27	ปลุกระดม	VV	VACT	I_CLS	I_SENT	N	-
28	มวล	NN	NCMN	I_CLS	I_SENT	N	-
29	ชน	NN	NCMN	I_CLS	I_SENT	N	-
30	ที่	PS	PREL	I_CLS	I_SENT	N	-
31	ท้องสนามหลวง	NN	VACT	I_CLS	I_SENT	N	-
32	การ	FX	FIXN	I_CLS	I_SENT	N	-
33	ร่วม	VV	VACT	I_CLS	I_SENT	N	-
34	เรียกร้อง	VV	NCMN	I_CLS	I_SENT	N	-
35	มาตรา	NN	NCMN	I_CLS	I_SENT	N	-
36	_	PU	NCMN	I_CLS	I_SENT	N	-
37	7	NU	NCNM	E_CLS	I_SENT	N	-
38	_	PU	NCMN	O	I_SENT	N	-
39	และ	CC	JCRG	B_CLS	I_SENT	N	-
40	การ	FX	FIXN	I_CLS	I_SENT	N	-
41	รณรงค์	VV	VACT	E_CLS	I_SENT	N	-
42	ให้	CC	JSBR	B_CLS	I_SENT	N	-
43	งด	VV	NCMN	I_CLS	I_SENT	N	-
44	ออกเสียง	VV	NCMN	E_CLS	I_SENT	N	-
45	และ	CC	JCRG	B_CLS	I_SENT	N	-
46	การ	FX	FIXN	I_CLS	I_SENT	N	-
47	ใส่ร้าย	VV	VACT	I_CLS	I_SENT	N	-
48	ด้วย	PS	RPRE	I_CLS	I_SENT	N	-
49	ความ	FX	FIXN	I_CLS	I_SENT	N	-
50	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
51	เท็จ	VV	NCMN	E_CLS	I_SENT	N	-

52	ถึง	VV	RPRE	B_CLS	B_SENT	N	-
53	คิว	NN	NCMN	I_CLS	I_SENT	N	-
54	แล้ว	AX	XVAE	I_CLS	I_SENT	N	-
55	ร้อง	VV	VACT	I_CLS	I_SENT	N	-
56	ยุบ	VV	VACT	I_CLS	I_SENT	N	-
57	พรรค	NN	NCMN	I_CLS	I_SENT	N	-
58	ชาติไทย	NN	NCMN	I_CLS	I_SENT	N	-
59	พรรค	NN	NCMN	I_CLS	I_SENT	N	-
60	มหาชน	NN	NCMN	I_CLS	I_SENT	N	-
61	ข้อหา	NN	NCMN	I_CLS	I_SENT	N	-
62	เดียว	NU	DIAC	I_CLS	I_SENT	N	-
63	กับ	PS	RPRE	I_CLS	I_SENT	N	-
64	พรรค	NN	NCMN	I_CLS	I_SENT	N	-
65	ประชาธิปัตย์	NN	NCMN	I_CLS	I_SENT	N	-
66	โดย	CC	RPRE	I_CLS	I_SENT	Expansion.GenExpansion	-
67	นาย	NN	NTTL	I_CLS	I_SENT	N	-
68	ทศพร	NN	NPRP	I_CLS	I_SENT	N	-
69	_	PU	NCMN	I_CLS	I_SENT	N	-
70	ศรีสว่างวงศ์	NN	NPRP	I_CLS	I_SENT	N	-
71	ใน	PS	RPRE	I_CLS	I_SENT	N	-
72	ฐานะ	NN	NCMN	I_CLS	I_SENT	N	-
73	ประธาน	NN	NCMN	I_CLS	I_SENT	N	-
74	สหพันธ์	NN	NCMN	I_CLS	I_SENT	N	-
75	กลุ่ม	NN	NCMN	I_CLS	I_SENT	N	-
76	เครือข่าย	NN	NCMN	I_CLS	I_SENT	N	-
77	ประชาธิปไตย	NN	NCMN	I_CLS	I_SENT	N	-
78	ได้	AX	XVAE	I_CLS	I_SENT	N	-
79	เดินทาง	VV	VACT	I_CLS	I_SENT	N	-
80	มา	AV	XVAE	I_CLS	I_SENT	N	-
81	ยื่น	VV	VACT	I_CLS	I_SENT	N	-
82	ร้องเรียน	VV	NCMN	I_CLS	I_SENT	N	-
83	ต่อ	PS	RPRE	I_CLS	I_SENT	N	-
84	คณะ	NN	NCMN	I_CLS	I_SENT	N	-
85	กรรมการ	NN	NCMN	I_CLS	I_SENT	N	-
86	การ	FX	FIXN	I_CLS	I_SENT	N	-
87	เลือกตั้ง	VV	VACT	I_CLS	I_SENT	N	-
88	)	PU	PUNC	I_CLS	I_SENT	N	-
89	_	PU	NCMN	I_CLS	I_SENT	N	-
90	ขอ	VV	VACT	E_CLS	I_SENT	N	-
91	ให้	CC	JSBR	B_CLS	I_SENT	N	-
92	ยุบ	VV	VACT	I_CLS	I_SENT	N	-
93	พรรค	NN	NCMN	I_CLS	I_SENT	N	-
94	ชาติไทย	NN	NCMN	I_CLS	I_SENT	N	-
95	พรรค	NN	NCMN	I_CLS	I_SENT	N	-
96	มหาชน	NN	NCMN	E_CLS	I_SENT	N	-

97	โดย	CC	JSBR	B_CLS	B_SENT	Expansion.GenExpansion	-
98	นาย	NN	NTTL	I_CLS	I_SENT	N	-
99	ทศพร	NN	NPRP	I_CLS	I_SENT	N	-
100	ให้	VV	JSBR	I_CLS	I_SENT	N	-
101	เหตุผล	NN	NCMN	E_CLS	I_SENT	N	-
102	ว่า	CC	JSBR	B_CLS	I_SENT	N	-
103	ทั้ง	AJ	DDBQ	I_CLS	I_SENT	N	-
104	_	PU	NCMN	I_CLS	I_SENT	N	-
105	2	NU	DCNM	I_CLS	I_SENT	N	-
106	_	PU	PUNC	I_CLS	I_SENT	N	-
107	พรรค	CL	CNIT	I_CLS	I_SENT	N	-
108	ตั้งใจ	VV	VACT	E_CLS	I_SENT	N	-
109	ที่	CC	PREL	B_CLS	I_SENT	N	-
110	ขัดขวาง	VV	VACT	I_CLS	I_SENT	N	-
111	การ	FX	FIXN	I_CLS	I_SENT	N	-
112	ปกครอง	VV	VACT	I_CLS	I_SENT	N	-
113	ใน	PS	RPRE	I_CLS	I_SENT	N	-
114	ระบอบ	NN	NCMN	I_CLS	I_SENT	N	-
115	ประชาธิปไตย	NN	NCMN	E_CLS	I_SENT	N	-
116	โดย	CC	RPRE	B_CLS	I_SENT	N	-
117	การ	FX	FIXN	I_CLS	I_SENT	N	-
118	ไม่	NG	NEG	I_CLS	I_SENT	N	-
119	ส่ง	VV	VACT	I_CLS	I_SENT	N	-
120	ผู้	FX	PPRS	I_CLS	I_SENT	N	-
121	สมัคร	VV	VACT	I_CLS	I_SENT	N	-
122	ลง	AV	XVAE	I_CLS	I_SENT	N	-
123	รับ	VV	VACT	I_CLS	I_SENT	N	-
124	เลือกตั้ง	VV	ADVN	I_CLS	I_SENT	N	-
125	เมื่อ	PS	JSBR	I_CLS	I_SENT	N	-
126	วันที่	NN	NCMN	I_CLS	I_SENT	N	-
127	_	PU	NCMN	I_CLS	I_SENT	N	-
128	2	NU	NCNM	I_CLS	I_SENT	N	-
129	_	PU	PUNC	I_CLS	I_SENT	N	-
130	เม.ย.	NN	CNIT	E_CLS	I_SENT	N	-
131	_	PU	NCMN	O	I_SENT	N	-
132	ที่	CC	PREL	B_CLS	I_SENT	N	-
